"year","latitude","longitude","response","mean.prox.spring.tmin","mean.prox.spring.tmax","mean.prox.spring.ppt","mean.prox.spring.vpd","mean.prox.spring.soil","mean.prox.spring.PDSI","mean.prox.summer.tmin","mean.prox.summer.tmax","mean.prox.summer.ppt","mean.prox.summer.vpd","mean.prox.summer.soil","mean.prox.summer.PDSI","mean.prox.winter.tmin","mean.prox.winter.tmax","mean.prox.winter.ppt","mean.prox.winter.vpd","mean.prox.winter.soil","mean.prox.winter.PDSI","mean.prox.fall.tmin","mean.prox.fall.tmax","mean.prox.fall.ppt","mean.prox.fall.vpd","mean.prox.fall.soil","mean.prox.fall.PDSI","mean.prox.annual.tmin","mean.prox.annual.tmax","mean.prox.annual.ppt","mean.prox.annual.vpd","mean.prox.annual.soil","mean.prox.annual.PDSI","mean.dep.spring.tmin","mean.dep.spring.tmax","mean.dep.spring.ppt","mean.dep.spring.vpd","mean.dep.spring.soil","mean.dep.spring.PDSI","mean.dep.summer.tmin","mean.dep.summer.tmax","mean.dep.summer.ppt","mean.dep.summer.vpd","mean.dep.summer.soil","mean.dep.summer.PDSI","mean.dep.winter.tmin","mean.dep.winter.tmax","mean.dep.winter.ppt","mean.dep.winter.vpd","mean.dep.winter.soil","mean.dep.winter.PDSI","mean.dep.fall.tmin","mean.dep.fall.tmax","mean.dep.fall.ppt","mean.dep.fall.vpd","mean.dep.fall.soil","mean.dep.fall.PDSI","mean.dep.annual.tmin","mean.dep.annual.tmax","mean.dep.annual.ppt","mean.dep.annual.vpd","mean.dep.annual.soil","mean.dep.annual.PDSI","min.prox.spring.tmin","max.prox.spring.tmax","min.prox.summer.tmin","max.prox.summer.tmax","min.prox.winter.tmin","max.prox.winter.tmax","min.prox.fall.tmin","max.prox.fall.tmax","min.prox.annual.tmin","max.prox.annual.tmax","min.dep.spring.tmin","max.dep.spring.tmax","min.dep.summer.tmin","max.dep.summer.tmax","min.dep.winter.tmin","max.dep.winter.tmax","min.dep.fall.tmin","max.dep.fall.tmax","min.dep.annual.tmin","max.dep.annual.tmax"
1990,42.54,-72.19,125,-0.92,11.7733333333333,105.233333333333,0.36,95.2,2.85333333333333,12.83,25.5566666666667,104.466666666667,0.706666666666667,63.4333333333333,2.81,-8.8,2.54333333333333,74.8,0.173333333333333,95.2,2.60333333333333,4.4,16.63,90.8,0.453333333333333,85.9666666666667,3.26333333333333,2.14333333333333,14.4041666666667,100.116666666667,0.418333333333333,84.95,3.105,0.00266177312894808,0.0350022661964469,0.43303490659048,0.319292939558868,0.790466979688753,1.26046203077392,1.48218127275566,0.434840897804554,0.350355056131694,0.00478319002957182,0.421719799038073,1.15859245811374,3.26166370245028,5.82950032993879,0.192173786172043,1.96463957772035,0.218145980199679,1.03136251604118,1.68147423998302,2.17242702473871,0.0410854336319643,0.315490751886512,1.17921614258634,1.71852969392474,6.58679882898926,10.1219044164416,0.767511025105811,0.000517694132659008,1.2033968594946,1.84840020814266,-6.39,16.68,10.25,26.52,-11.79,5.54,-0.96,21.73,-10.74,26.52,0.040644918802063,1.46661528226805,0.218998053535196,0.0052119735607169,1.99741456487238,4.02137172131718,0.139161952345782,0.0134862836825312,4.12618475837544,0.0052119735607169
1991,42.54,-72.19,119,1.06,14.39,94.7333333333333,0.51,89.5,1.28666666666667,12.2766666666667,26.2433333333333,106.933333333333,0.836666666666667,53.8666666666667,-0.636666666666667,-9.88,1.42333333333333,63.5666666666667,0.123333333333333,95.2,1.99333333333333,3.49,15.6533333333333,114.133333333333,0.43,95.2,2.65,1.77666666666667,14.5225,94.95,0.478333333333333,83.4416666666667,1.42166666666667,4.34977046401937,5.14969154410584,0.0759325109785739,3.68537072017925,0.0216371079782066,0.222286268399527,0.269652001465113,2.64848359487293,0.508696625908966,4.02266281486975,0.0220312273329179,0.057288867659017,1.18593027188342,2.06165555560756,0.892924284746445,0.24253037884203,0.218145980199679,0.60448674824408,0.104688069344492,0.117787501969702,1.60086400162257,0.000187680399694555,2.29999511089174,1.13364316586115,3.76223874672448,11.8142420721756,0.258378820367108,3.6595430644197,0.928814662723067,0.3737543560922,-4.41,22.69,10.13,27.14,-11.05,3.32,-0.52,21.28,-11.79,27.14,1.93438055076912,4.18204622904505,0.12749453785117,0.454020807955746,3.16887120379061,0.574873032217778,0.433409801109685,0.227085925360671,2.23314439231883,0.454020807955746
1992,42.54,-72.19,136,-2.09333333333333,10.8066666666667,68.4333333333333,0.406666666666667,84.9333333333333,0.253333333333333,10.9166666666667,24.2633333333333,113.6,0.673333333333333,57.8,-0.5,-10.9966666666667,-0.123333333333333,86.3,0.15,95.2,0.786666666666667,2.38333333333333,14.0966666666667,79.5,0.376666666666667,67.6666666666667,0.373333333333333,0.3825,12.5358333333333,83.7916666666667,0.401666666666667,76.4,0.393333333333333,1.3311427567503,0.338878862790987,0.465807886683815,0.0432583003026787,0.20013228159886,0.00175874554169193,1.43209063575431,1.35439025277508,1.08394396507767,0.361399724778702,0.125601542692328,0.0350362803400283,0.12086617960853,0.007133756247777,0.00643516930504678,0.268043107714301,0.218145980199679,0.0939703000208113,0.739467435172903,2.12866268335111,0.0972727614744505,1.76588488072587,0.0539996250671123,0.0227533825787901,0.196885142978114,0.731957181737118,0.0817668077892438,0.252319219011765,0.116758117184913,0.0238033009535808,-8.09,19.44,8.79,25.02,-15.85,1.98,-2.13,21.65,-11.05,25.02,0.671476485184111,0.0807976191970283,0.776891594579587,3.52329412704436,0.359191771782861,2.9489837420419e-05,0.148671810522798,0.0324729184983654,3.507301014387,3.52329412704436
1993,42.54,-72.19,120,-1.01,11.93,90.9,0.41,77,1.47666666666667,12.1666666666667,26.47,66.7,0.853333333333333,20.9666666666667,-2.33666666666667,-13.8033333333333,-1.87,94.2,0.116666666666667,95.2,0.513333333333333,2.52333333333333,14.94,99.4666666666667,0.393333333333333,68.3333333333333,-1.84666666666667,0.630833333333333,13.295,85.1333333333333,0.449166666666667,65.375,-0.65,0.00166978371103109,0.0971917613229868,0.0184735368428059,0.0692762928098895,2.19060086489767,0.302996822884457,0.144770934826726,3.79060428632219,1.60180956683335,5.16043937811698,2.47879870119299,0.789092513816007,2.29724205022801,2.07841691392576,0.190508054093088,0.555061307527355,0.218145980199679,0.0399473584337928,0.504392266966374,0.232944907343248,0.356838366725537,0.842497314228765,0.0694177639580765,0.548037508364428,0.00036805270679883,0.615973446898592,0.0362704777822578,0.988287289082685,0.399721003410927,0.0957625976635195,-8.36,20.5,9.51,27.66,-17.84,1.87,-2.51,21.11,-15.85,27.66,0.963543011091755,0.73706784058628,0.0466402364022136,1.68867943367214,2.51479308748548,0.00317694263986605,0.399386762969159,0.375386937841111,0.338444427926741,1.68867943367214
1994,42.54,-72.19,127,-0.913333333333333,11.6266666666667,106.8,0.41,95.2,1.54333333333333,13.3833333333333,26.16,105.666666666667,0.73,63.6,1.48333333333333,-9.00333333333333,1.84333333333333,89.8666666666667,0.13,95.2,1.12333333333333,3.47333333333333,16.19,71.8666666666667,0.486666666666667,77.2666666666667,1.48666666666667,0.698333333333333,13.2708333333333,95.15,0.441666666666667,82.8166666666667,1.44,0.00341534113436337,0.00495325825610079,0.511403208737374,0.0692762928098895,0.790466979688753,0.334272929099004,3.66958877637215,2.27992342046244,0.423709037121273,0.0919561207460256,0.433131509911834,0.324828982767652,2.79229542917377,3.2501512219435,0.0581096189188344,0.0575630945180623,0.218145980199679,0.191792400340528,0.0934719881785767,0.930290172364149,0.434932056601439,1.91452775728394,0.462585462245849,0.357304091911024,0.00925606014319809,0.53673374245485,0.273054240156644,0.574331096083442,0.825442469328884,0.383784320661134,-6.71,18.18,11.81,28.03,-13.75,4.8,-0.41,20.87,-17.84,28.03,8.85407170992358e-05,0.158708477004301,3.64727054892023,3.04393733650179,0.19508738430256,2.526908112126,0.532407060370046,0.647870805062954,2.55798636063204,3.04393733650179
1995,42.54,-72.19,127,-0.61,11.3233333333333,60.6333333333333,0.36,89.6,-1.1,12.7466666666667,26.74,65.2666666666667,0.87,26.2333333333333,-2.54,-11.4233333333333,-0.9,96.4333333333333,0.0966666666666667,95.2,2.41333333333333,2.85,15.2133333333333,125.533333333333,0.443333333333333,68.6333333333333,-0.746666666666667,1.17833333333333,13.3225,81.3916666666667,0.446666666666667,69.9166666666667,-0.7625,0.136936804102167,0.0292400274578859,0.934394031011396,0.319292939558867,0.0256361349050272,0.271039927633426,1.23721758570636,5.41756101110033,1.78522713254502,6.43973043928052,1.6864258051011,0.933019305590488,0.00414704170450564,0.353006420936371,0.288567824657586,2.25803595975147,0.218145980199679,0.886245998686757,0.130224138125862,0.0276218389148682,3.18403909452382,0.0992829314384085,0.0769868003486227,0.08924605936552,0.840488720543883,0.712776534163076,0.208650527823184,0.837895611905803,0.0533749306864172,0.129210828102417,-4.49,17.83,10.3,28.11,-12.48,-0.69,-2.92,21.51,-13.75,28.11,1.80303406443798,0.345746585892892,0.26438534629109,3.38908580785589,1.14758090039892,2.2335259573868,0.806068434536193,0.0854558926803905,0.24216331861077,3.38908580785589
1996,42.54,-72.19,131,-1.50333333333333,10.76,110.433333333333,0.396666666666667,95.2,2.80333333333333,12.9766666666667,25.1933333333333,91.0333333333333,0.7,70,3.1,-7.87666666666667,2.19666666666667,103.733333333333,0.133333333333333,95.2,4.56333333333333,2.98666666666667,14.3866666666667,120.433333333333,0.4,93.4333333333333,4.05333333333333,1.26666666666667,12.7775,113.55,0.395833333333333,88.4583333333333,3.37083333333333,0.299926371945634,0.383492708933188,0.718222586157347,0.00179212474431175,0.790466979688753,1.21422558868244,1.96702127968163,0.0216781341393975,0.00473393987714613,0.0308218576461754,0.986587705886076,1.40916819754142,5.85156742366413,4.45859765486063,0.750615511945631,0.0129158189915874,0.218145980199679,3.17023448486404,0.0461018351094197,1.26169683892856,2.40914779316297,0.567733209075965,2.05685373555099,2.65052609419884,1.14017548371458,0.111128107446443,3.35722082684185,0.470715687579355,1.97941250239014,2.18364411747458,-8.72,17.91,11.64,26.68,-11.42,4.32,-3.62,21.68,-12.48,26.68,1.43478003510697,0.296655074925722,3.07182573607236,0.014477704335323,2.54950123915921,1.74233396809818,1.82706788538313,0.0243907698943283,1.30309293352931,0.014477704335323
1997,42.54,-72.19,133,-1.66,10.1366666666667,97.4,0.38,92.2666666666667,3.62,11.83,25.62,71.1333333333333,0.85,27.5333333333333,1.42333333333333,-7.31,2.48,89.7333333333333,0.13,95.2,-1.31666666666667,2.80333333333333,14.52,77.4333333333333,0.406666666666667,43.2333333333333,-2.00333333333333,1.01333333333333,12.9766666666667,78.8583333333333,0.4475,64.5583333333333,1.30583333333333,0.502108511456636,1.24385710128836,0.138905450941004,0.0546411720245836,0.257293513942675,2.07760598211532,0.00196261836033178,0.560559846164132,1.09741323225602,4.92156290563423,1.51424953523491,0.299245437401583,7.81318117752458,5.56534776952021,0.0552469337652367,0.0575630945180623,0.218145980199679,0.264555784577587,0.16873324821953,0.938746181792421,0.164834389963368,0.347021059035194,0.823063579915312,0.645103987920113,0.402856336849898,0.0094079473928494,0.405905854459792,0.886647695463602,0.49614860859568,0.313453498837122,-7.15,16.47,10.02,26.73,-7.81,3.16,-2.29,21.73,-11.42,26.73,0.0649537346039377,1.75512379105753,0.0652279557943388,0.0325748347544775,11.4668029217838,0.446652200939537,0.239437282731613,0.0134862836825312,2.83442453967732,0.0325748347544775
1998,42.54,-72.19,118,0.79,13.4066666666667,101.266666666667,0.416666666666667,95.2,0.453333333333333,12.5566666666667,25.0266666666667,128.566666666667,0.67,62.6,2.80333333333333,-8.94666666666667,2.43666666666667,85,0.15,95.2,-1.11,4.18333333333333,15.7566666666667,74.2333333333333,0.48,58.6,1.27666666666667,2.6875,14.4183333333333,95.5416666666667,0.4275,77.9,0.795,3.26974726180173,2.21060034764663,0.263739396086806,0.139606178805943,0.790466979688753,0.0156433093088964,0.761378940307643,0.00769382397704284,3.15863221553685,0.428194567795205,0.366946430630994,1.1531203086796,2.91943983647772,5.38814051414291,0.000466371340084052,0.268043107714301,0.218145980199679,0.188088180247082,1.134249772404,0.214215000349663,0.304395109594305,1.4866164459804,0.036291969899363,0.263633335570671,12.2272182416013,10.3176183093091,0.302967741643181,0.0970569283974404,0.224872154312774,0.11076589217439,-4.56,20.91,10.47,27.05,-12.02,5.63,-0.77,23.48,-7.81,27.05,1.69189361989229,1.1678102360619,0.450649784366341,0.319812488767297,1.68813750900654,4.22670514625534,0.246253662067453,1.65236641727908,12.4580238741188,0.319812488767297
1999,42.54,-72.19,125,-0.376666666666667,12.3766666666667,77.1,0.463333333333333,93.1666666666667,-0.323333333333333,12.9566666666667,26.8233333333333,64.5,0.933333333333333,26,-2.67666666666667,-9.52333333333333,1.48,68.2666666666667,0.146666666666667,95.2,0.76,4.41666666666667,16.7766666666667,121.7,0.473333333333333,95.2,0.87,1.98166666666667,14.4683333333333,88.0333333333333,0.504166666666667,77.3916666666667,-0.566666666666667,0.371793621059593,0.445141862258603,0.134535464689896,1.3148876840926,0.389871423584378,0.0391133161539927,1.89687363274245,5.97822144616211,1.88741444116411,12.5916486926988,1.71831034466025,1.03652835734397,1.75772554372877,2.20629013085232,0.537287322534851,0.15323582778908,0.218145980199679,0.0876978357066213,1.72801589400533,2.70180081587169,2.59153537299659,1.11275708978889,2.29999511089174,0.122647681973407,5.24456858795264,11.0233527023778,0.000255236658437034,7.43569290312222,0.184299674835761,0.0742102085685286,-5.85,19.97,11.35,28.51,-12.96,4.01,0.63,23.64,-12.02,28.51,0.27660973764341,0.326484116426979,2.20413687182588,5.39280008786469,0.694399188485661,1.31291705179446,1.97120123544298,1.99823106230266,1.89546145621238,5.39280008786469
